text,label
"라이브할때 쿠폰먹여서 3만원 초반대로 구매했는데
색감도 너무 예쁘고 촉감도 부들부들하니 너무 좋아요!
가성비 좋아서 추천드립니당! 스트링도 조일 수 있어요!
루즈핏인 것 같습니다! 다 큼직큼직해욥
제 스펙에는 조금 큰 것 같아서 미디움 살걸그랫나... 싶긴한데
뭐 안에 껴입고 그러려면 큰게 또 나은 것 같아서 그냥 품어요!",1
"이너 보단 아우터로 입기 오히려 좋습니다.
다른 티와 레이어드 해서 한겨울빼고 입기 좋고 차로 이동할때 가벼운 패딩으로 활용할듯 합니다.",1
색감이 이뻐서 세일할때 샀는데 정말 이쁩니다. 여자친구는 검정색 전 파랑색으로 나름 커플신발로 잘 어울릴거같네여,1
적당히 품이 할랑하고 예뻐서 많이 입을듯 합니다.,1
"머슬핏이고, 두께는 조금 두껍고 신축성은 없는 편인 것 같습니다! 옷 자체 디테일은 예쁩니다!",1
"사이즈도 넉넉하니 잘 맞고 좋습니다^^
재구매도 할 예정입니당",1
어깨 부분이 약간 타이트하지만 저렴한 가격에 입을 수 있어서 좋았어요,1
사이즈가 큰거 말고는 전체적으로 나쁘지 않아요,1
오버핏이에요 조금 크다 싶지만 넉넉하게 입을 수 있어서 좋아요!,1
택배 느림,0
"요즘 편하게 입을 바지를 찾다가 이 와이드 트레이닝복을 구매했는데, 기대보다 훨씬 만족스러웠습니다.
와이드핏이라 너무 퍼질까 걱정했는데, 핏이 자연스럽게 떨어져서 다리가 길어 보이고 체형도 깔끔하게 정리돼 보여요.

원단은 부드럽고 적당한 탄력감이 있어서 하루 종일 입고 움직여도 편했습니다.
무릎 부분도 형태가 오래 유지돼서 데일리룩으로 활용하기 좋고, 허리 밴딩은 안정적으로 잡아주며 끈 조절도 가능해 다양한 체형에 잘 맞는 느낌입니다.",1
"스타일 매치하기 좋아요
청바지나 슬렉스나
캐주얼이나 가을봄에 입지 좋아요",1
반품,0
환불,0
택배 느림,0
겨울에 패딩안에 반팔입고 이너로 경량패딩입을려고 구입했는데 가볍고 얇아서 딱 좋아요. 보온성도 좋을것 같아요,1
굿굿,0
"중간중간에 큼지막하게 박음질이 있는데 원래 이런건지 아니면 불량인데 가릴려고 한건지는 모르겠지만 막입고 다닐거니까 반품안하고 그냥 입을게요
",1
별로,0
"원래 230 신는데 235시키면 딱 맞이요
벌써 3번째 신는중!",1
"정말별로입니다..이게 왜이리많이팔렸는지 모르겠네요
기모라곤하지만 정말 얇아요
사이즈도 좀 작게나온거같고..
그건 그렇다치지만..
반나절도 안입었는데 보풀이 장난아닙니다
이미입어서 반품못하지만 정말 실망입니다",1
길이가... 너무짧아요... 230 신는데 235 시켰더니 발가락 넘 아픔ㅜ,1
바지핏도좋고 기장이랑 통 다 이뻐요 어디갈때 편하게입기가능,1
"데일리용으로 즐겨신는데 발이 편하고 스타일리쉬합니다. 
맘에 들어요~~",0
"디자인은 이쁘고 좋아요
다만 아래 시보리가 좀 타이트한 느낌이 있네요
그래도 지퍼가 투웨이라 다행이에요",1
옷 질이 너무 좋아요 남편꺼랑 두개 샀는데 또 살예정이에여 ㅋㅋ,0
"비슷한 디자인중 이 제품이 더 가격이 있었는데
후드배색과 레터링이 예뻐서 선택했구요.
총장이 타 후드티보다 3,4cm 작았는데
가슴둘레 등이 커서 그런지 잘 맞았어요.",1
"옷은 짱짱하고 좋아요 근데 옷이 왜케 작나요..

요즘 사람들은 다 이리 말랐나",1
조립 까끌거려요,1
이 가격에 이정도의 퀄리티는 예상 못 했습니당 자주 입을 것 같아요,1
옷 뭐입을지 고민 될 때 입으시기 딱 좋습니다. 굿굿,0
사이즈 딱 맞고 색감도 제가 원하는대로 잘 왔습니다~,1
생각하던 원단 두께보다 더 두께워서 좋았어요. 요즘 오버핏이 많아서 혹시나 했는데 다행이 핏감도 좋아서 즐겨입고 있어요.,1
옷 너무 예뻐요 다른 컬러로 사고 싶어유 그리고 가성비👍,1
"그냥 생각보다 퀄 괜찮고 예뻐요
기모 이써서 따땃해열",1
"여태 후기 쓰면서 혹평은 처음 해봅니다
할 말 다 하면 논문도 가능한데 귀찮아서 짧게 하겠음. 타 브랜드와 비교했을 때 품질 면에서 특별하지는 않음. 여러분들이 뭐 살까 하고 여기 저기 알아본 그 브랜드들과 비슷하다는 뜻임. 따라서 본인에게 맞는 핏, 색감, 그때그때의 할인율 등에 따라서 가시면 되겠음. 지금은 다른 사람 것 대신 주문해준 탓에 상품평 쓸 수 있게 됐지만, 정작 본인은 얼마 전 여기 바지 구매했다가 사이즈 불량 및 고객센터 불친절로 반품한 경험이 있음. 불량이야 사람이 하는 일이니 충분히 그럴 수 있는데 문제는 cs. 전화하면 주로 받는 젊은 여직원 하나 있는데 얼굴 한번 보고 싶음.30년 이상 쇼핑 역사 통틀어 그런 불친절은 처음 봄. 갑자기 생각하니까 열 받는데 말이 길어지니 패스. 아무튼 이 집 바지는 전체적으로 작고 특히 자기가 주문한 바지 직접 실측해보면 안내된 사이즈보다 더 작을 가능성도 크니 감안해서 사세요. 많은 후기가 말해주듯 무난한 품질에 무난한 가격으로 그만큼 어느 정도 검증됐다는 뜻이니 사서 후회할 일은 없을 것으로 보임. 물론 저는 여기 영원히 불매 예정. 여기 거 사느니 차라리 유니xx 사는 매국을 하겠음.",1
"엄청 예쁘고 간지쓰~~
다 예쁘다고 해줬는데 발이 엄청 아프고 다 까져서 피가 주르륵주르륵......
수면양말에 신으실 분 아니면 발의 희생을 감수하고 사셔야 핡ᆞ같아요.",1
색감 딱 맞아요,1
"편하게 거맃고 다닐 수 있어서 너무 좋아요. 색도 이쁘고, 너무너무 잘 산 것 같아요. 요즘 영하 6도 정도던데 안 추웠어요 저는.",0
"오버핏이라 입기 편하고 
옷의질이나 가성비 좋고 이뻐서 재구매하네요 ~^^
잘입을께요 !",1
"아빠 사드렸는데 발이 엄청 편하다고 하시네요
만족스러워하세요",0
"품질 괜찮고 투웨이 지퍼입니다
품은 큰편이고 어깨랑 가슴핏이 커서 밑으로 좁아지는듯한 느낌..",1
"뒷쪽 실털 마감 안된부분 보이긴하는데
막 신경써서 볼정도는 아니라 그냥 입을게요.",1
원단도 좋고 다좋은데 옷이 너무 무거워요 아쉽당,1
핏이 좋고 너무 편해서 와이드 버전도 주문했습니다.,1
가로가 생각보다 더 넓어서 당황하긴 했는데 엄청 큰 건 아니어서 좋아요👍,1
신발은 확실히 예쁜데 얼룩이 좀 있네요 그래도 환불하기 귀찮으니 걍 신을 예정,1
"경량패딩 다 둘러봤는데 이게 최고임 그냥 이거 사세요 
장점 = 1 배송빠름 일주일안에 제품 도착 (주문후 3일뒤 도착)
           2 밑단 스트링 있음
           3 투웨이 지퍼
           4 양쪽 엄청 깊은 속주머니 있음
한파 오기 전 한달정도 당장 입어야하는 옷인데 다들 무슨 예약판매 ㅇㅈㄹ 떨면서 11월말부터 12월에 제품 도착하는게
당연한것처럼 판매하길래 어이없어서 경량패딩 다 찾아보고 배송 가장 빠른제품이 스파오 제품이였음 이거 하나만으로 구매 이유 충분함 3일만에 제품 받았고 어떤 옷에나 착 붙는 베이직한 디자인에 가격싸고 밑단 스트링 투웨이지퍼 후드 원하는 모든 기능있으며 양쪽 속주머니까지있어서 기능적으로 완벽함 다른 색상도 구입예정",1
사이즈가 딱 맞고 나머지는 맘에 드는데 손목이 얇아용..,1
"너무 좋습니다 딱 맞아요 ㅎㅎ
웬만하면 후기 작성 안하는데 좋아요.",1
만족합니다 이쁘네요 잘입을게요 번창하세여 굿,0
생각보다 두툼하고 재질도 좋고 무엇보다 앞 로고가 프린팅이 아닌 자수라 만족해요!,1
"청바지 실패했어요..
색상보다 어둡고 불편합니다 178 70인데 음 별로에요",1
"1.3만원에 이정도 기본 후드라 만족함. 
완전 정사이즈라 오버하게 입으려면 한사이즈 업하세요. 
조금 무겁고 두꺼운 느낌이라 아우터도 꽉끼는거 입기 힘듦. ",1
코트 안에 이너로 입었더니 두께감도 좋고 예뻤어요 ,1
살짝 컸는데 인솔이랑 끈 꽉 묶으니까 괜찮아요 사이즈 잘 보고 사세요,1
"생각보다 기장이 길었고, 두께감이 얇았습니다. 기대이하인듯..",1
세일가로 나름 저렴하게 사긴했지만 아쉽게도 무릎발사가 넘 심해요.. 어디 막 앉은데도 없고 딱 두번 입었는데..,1
"경량패딩은 생각보다 배송이 빨라 만족했지만, 사은품 누락 확인에 일주일 넘게 걸려 아쉬웠습니다.",1
171에 오버핏으러 입으려고 크게샀는데 어깨 둘래가 너무커요,1
핏감이랑 기장감이 너무 마음에 들어요 재질은 돈값합니다!,1
"따뜻하고 조아요
날씨 바뀔 때 딱 입기 좋았어요

하지만 로고부분이 실로 연결 돼 있어서 떨어질까봐 불안해용
또 털이 생각보다 많이 빠져용
작은 주머니가 같이 딸려 오는데 패딩 넣으면 주머니 터질 거 같아서 그냥 떼고 다녀용",1
정말 싼 가격에 퀄리티 정말 좋음 제 최애 후드티에열,1
"소매 부분에 실밥 정리가 안 된 부분이 있어요
엄청 두꺼운 재질은 아니라 좋은데
옷감 자체가 무거워서 아래로 쳐지는 느낌이 있어요
색은 어둡자도 밝지도 않은 딱 기본 그레이",1
실물 작아요,1
"무신사 스탠다드 꺼랑 직접 비교해봤는데
스탠다드랑 차이가 있다면 채도 조금 차이나는거랑(컬러는 무탠다드의 승리),,, 주머니가 무신사는 가슴팍에 1개더 있고, 주머니 안쪽에 털 안감으로 더ㅣ어있는데 얘는 그냥 밖이랑 안이랑 똑같아요. 저는 더 가볍게 입을 생각이었어서 가격도 1/2이나 저렴한 욘석으로 골랐어요

이제 밖을 거닐면 이 옷을 입은 다수의 사람들과 만나게 되겠죠...
아아 그것은 너무 두렵고 안타까운 일이지만
그런 고초를 겪더라도 이 옷을 입어야만 합니다
대한민국의 유행은 아주 까탈스럽고 금방 식곤 하니까...
저는 오직 그 때만을 기다리겠습니다. 다들 이 옷에 대한 애정이 식는 그 순간까지 저는 이 녀석을 사랑할 예정입니다...

녀석... 너는 스파브랜드에서 나왔지만 내가 진득히 사랑해주도록 하지 !!!!",1
그냥 무난한 바지 기본템 아무나소화가능 예쁘다,0
"핏도 예쁘고 모자크기도 적당하고 엄청 귀여워용
근데 사람 많은 데 가면 한번씩 똑같은 옷 입은 사람을 마주칠 수 있어요 ㅎㅎ…",1
택배 굿,0
주문 굿,0
가격 대비 원단 완전 장짱해서 오래 입을 수 있는 퀄리티 입니다,1
"겨울 시즌에 입기 정말 좋은 슬랙스예요. 두께감 있는 겨울 원단이라 한겨울에도 바람이 잘 막아주고 따뜻하게 착용할 수 있었어요. 하지만 무겁거나 뻣뻣하지 않고, 부드럽고 편안한 착용감이 인상적이었습니다. 더블턱 디테일이 자연스럽게 잡혀 다리가 길어 보이고, 와이드한 핏이라 체형 보완도 잘 돼요. 저는 173cm, 79kg인데 L 사이즈가 딱 맞았어요 — 허리와 허벅지 모두 편하면서도 핏이 예쁘게 떨어집니다. 블랙 컬러라 어떤 상의와도 잘 어울려서 출근룩이나 데일리룩으로 입기 좋아요. 원단 퀄리티나 마감도 깔끔해서 올겨울 강력 추천하는 슬랙스입니다!",1
옷 중앙 로고도 예쁘고 그냥 편하게 입기 좋습니다,0
"가성비 대박이에요!!
밑에 스트링 없는게 조금 아쉽지만 나머지 다 만족스럼습니다!",1
색도 사진이랑 많이 다르고 사이즈도 엄청 커요 특히 그레이색 색이 많이 별로에요 잘 때 잘 입을께요,1
"레터링 색이 다른데 셋업으로 해놓으면 우짭니까
기모 논기모 구분에 레터링색까지 구분해야 하도록 해놓은 당신들은 참 아마츄어스럽네요",0
"동생이 후드집업이 필요하다고 해서 사줬는데, 딱 적당한 두께감이라 좋았어요! 기모 후드집업 입기엔 더운 날씨라 구매한 제품이에요",1
"마음에 들어요 좀더 일찍 사서 더 많이 입을걸 그랬어요
내년 봄에 입어야겠어요",1
옷감이 좋진 않지만  가볍고 따듯해서  가격대비 만족합니다 산책용으로 구매해서 큰 사이즈로 샀는데 너무크네요 m으로 살걸  약간 후회됩니다.,1
"배송도 빠르고 바지 통 사이즈도 맘에 드네요 다만
기장이 길어서 약간의 수선은 필요해 보입니다",1
"배송이 별로.. 너무 늦네여
제품도 쏘쏘 그냥 저냥 입을만한정도입니다",1
주문 빨라요,0
"디자인 색상 배송 넘 좋아요 일요일 배송 첨 받아 봤는데 무신사 짱이에요  근데 보통 새신발에 들어가는 종이가 없어서 검수가 안된건지 좀 찝찝 했지만 다른곳 하자 없어서 그냥 신으려구용 글구 스페비알 끈 이거 너무 잘풀리는 제질이여서 제발 변경하거나 여분으로 일반끈 주면 좋을것 같아용 다른 시리즈나 쌈바는 그렇게 주던데,,, 스페지알 같이 착용감좋고 이런 클레식 탬 좀더 신경써주세용 혀 안감 천으로 말고 레더로 계속 해주세요,,,, 뭔가 더 좋아져야 하는데 점점 단가 낮추려고 더 않좋아 지는거 기분탓이길 바래요",1
"기모 든 겨울티입니다
디자인이 이뻐서
올겨울입으려고 그냥 킵해둬요",1
"기존 사이즈보다 많이 크게 나온듯하네요 배송도 오래 걸리고
이제부터 여기선 다시는 안 살 것 같습니다",1
배송도 빠르고 무엇보다 너무 제품이 마음에 들어서 추가 구매 의사도 있네요,1
"매장에서 신어보고 구입했어요.245 편하게 맞는데
좀 크게나온거같아요.240 편하게 잘맞아요.
발볼없고 살없음ㅎㅎ
전부터 사고 싶었는데 세일해서 
아주 아주 득템해서 너무 좋아용~
남편것도 사줘야할까봐요~
잘 신겠습니다^^",1
기번템으로 입기 좋습니다. 색감 두께감 다 만족함,1
2만원도 안되는 돈으로 사니 너무 좋네요! 탄탄하고 투웨이지퍼! 싸게 사서 세탁기에 막 돌려도 되니 좋아요! 동일 가격대에서는 이게 최고,1
진짜 편하게 입고 다니기 좋습니다 나름대로 따듯하고 만족스러운듯,0
여자친구가 사이즈거 좀 크다고 아쉬워하긴 하지만 잘 신고댕기니욤,1
실내는 추워서 겉에 입을 집업 같은게 필요했는데 다들 아디다스 입고 다니잖아요? 그래서 다른 걸로 찾아보다가 발견했는데 너무 예쁘고 두께감도 적당해서 완전완전 만족합니당 가을이랑 겨울에도 잘 입고 다닐 것 같아요,1
아주 나풀나풀 가벼운데 기모까지 잇우서 짱입니다,0
#무탠다드 슬랙스 #다양한 디자인#다양한 색상,1
어떤자켓이든 이너로 입기너무 좋습니다. 퀄리티도 좋고 시보리도 생각보다 잘늘어나서 좋네요,1
